progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,3890,53.35068928,-6.464305587,8230DB003890,"Lucan, Dodsboro Road"
2,3891,53.35194187,-6.463163987000001,8230DB003891,"Lucan, Woodview Heights"
3,3949,53.35551692,-6.460211074,8230DB003949,"Lucan, Leixlip Road"
4,3950,53.35560249,-6.4550100939999995,8230DB003950,"Lucan, Leixlip Road (near Primrose Lane)"
5,3372,53.35656433,-6.4480946910000005,8230DB003372,Lucan Village (Sarsfield Road)
6,3373,53.35808279,-6.441849744,8230DB003373,"Lucan, Lucan Heights"
7,3374,53.35963427,-6.439524473,8230DB003374,"Lucan, Saint Mary's Church"
8,2233,53.3600895,-6.435165776,8230DB002233,"Lucan, Chalet Gardens"
9,2232,53.35973763,-6.430956834,8230DB002232,"Lucan, Saint Edmundsbury Hospital"
10,2234,53.35933655,-6.424390974,8230DB002234,"Ballyowen, Old Lucan Road"
11,2235,53.35903618,-6.420706127000001,8230DB002235,"Lucan, Slip Road onto N4"
12,2239,53.3561172,-6.391924632,8230DB002239,"Liffey Valley, Kings Hospital"
13,2241,53.35492926,-6.371268023,8230DB002241,"Palmerstown, Lucan Road"
14,2242,53.35392732,-6.367009818,8230DB002242,"Palmerstown, Lucan Road (The Oval)"
15,7435,53.34317893,-6.315380836,8220DB007435,"Islandbridge, Memorial Gardens gate"
16,2722,53.3434371,-6.311390662999999,8220DB002722,"Islandbridge, Memorial Park"
17,4413,53.34616439,-6.292718367000001,8220DB004413,Outside Heuston Train Station
18,1476,53.34700182,-6.284679161000001,8220DB001476,"Wolfe Tone Quay, Ellis Street"
19,7453,53.34633589,-6.278382504,8220DB007453,"Smithfield, Ocean House"
20,1478,53.34564609,-6.2729431270000005,8220DB001478,"Smithfield, Inns Quay"
21,1479,53.34591596,-6.2692373439999995,8220DB001479,"Dublin, Upper Ormond Quay"
22,315,53.346926399999994,-6.262076846,8220DB000315,"Dublin, Bachelors Walk"
23,4495,53.34618678,-6.256970115,8220DB004495,"Dublin City South, Hawkin's Street"
24,2809,53.34303571,-6.2498595770000005,8220DB002809,"Pearse Station, Outside Train Station"
25,2810,53.34079491,-6.250897489,8220DB002810,Merrion Square West
26,749,53.3376207,-6.250802147000001,8220DB000749,"Dublin City South, Lower Pembroke Street"
27,750,53.33657108,-6.248487503,8220DB000750,"Dublin City South, Lower Baggot Street"
28,751,53.33532055,-6.2465716360000005,8220DB000751,"Dublin City South, Baggot Street Lower"
29,752,53.33367165,-6.24446202,8220DB000752,"Dublin City South, Upper Baggot Street"
30,753,53.33245339,-6.243521055,8220DB000753,"Dublin City South, Saint Martins House"
31,754,53.33078378,-6.244280327,8220DB000754,"Dublin City South, Waterloo Road (Burlington Road)"
32,755,53.32882805,-6.245141368,8220DB000755,"Dublin City South, Waterloo Road (Wellington Lane)"
33,756,53.32639976,-6.242598747000001,8220DB000756,"Donnybrook, Bloomfield Avenue"
34,757,53.32408134,-6.23958651,8220DB000757,"Donnybrook, Morehampton Road"
35,758,53.32268694,-6.23767738,8220DB000758,"Donnybrook, Donnybrook Fire Station"
36,759,53.32034885,-6.233345517,8220DB000759,"Donnybrook, Old Wesley Rugby Football Club"
37,760,53.31833019,-6.230561956,8220DB000760,"Donnybrook, Church of the Sacred Heart"
38,761,53.316100399999996,-6.227487214,8220DB000761,"Donnybrook, R.T.E. Television Studios"
39,762,53.31451706,-6.2243709439999995,8220DB000762,RTE
40,763,53.31232014,-6.221100319,8220DB000763,"Donnybrook, Belfield Court"
41,763,53.31232014,-6.221100319,8220DB000763,"Donnybrook, Belfield Court"
42,763,53.31232014,-6.221100319,8220DB000763,"Donnybrook, Belfield Court"
43,763,53.31232014,-6.221100319,8220DB000763,"Donnybrook, Belfield Court"
