progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,248,53.38556456,-6.214469631,8220DB000248,"Artane, Maryfield Drive"
2,249,53.38493355,-6.216149745,8220DB000249,"Artane, Beaumont Recreational Centre"
3,250,53.38441945,-6.220245316000001,8220DB000250,"Beaumont, Whitethorn Crescent"
4,251,53.38483228,-6.2232197860000005,8220DB000251,"Beaumont, Skelly's Lane (Elmount Rise)"
5,252,53.38556802,-6.227969917999999,8220DB000252,"Beaumont, Skelly's Lane (Opp Beaumont Crescent)"
6,255,53.38559388,-6.231531872000001,8220DB000255,"Beaumont, Coolgreena Road"
7,234,53.38495048,-6.234820843,8220DB000234,"Beaumont, Beaumont Grove"
8,235,53.38329661,-6.237249457000001,8220DB000235,"Whitehall, Beaumont Road Collinswood Estate"
9,236,53.38202474,-6.23815886,8220DB000236,"Beaumont (Dublin City), Yellow Road"
10,1190,53.38015612,-6.235785807999999,8220DB001190,"Beaumont (Dublin City), Collinswood Estate"
11,1191,53.37921719,-6.23307384,8220DB001191,"Beaumont, Grace Park Heights"
12,1192,53.3786332,-6.230662931,8220DB001192,"Beaumont, Collins Avenue (Celtic Park Road)"
13,1193,53.3779922,-6.227442769,8220DB001193,"Beaumont (Dublin City), Grace Park Meadows"
14,1194,53.37752621,-6.225117282,8220DB001194,"Beaumont (Dublin City), Collins Avenue"
15,1195,53.37638993,-6.22124154,8220DB001195,"Beaumont (Dublin City), Collins Avenue (Oak Road)"
16,664,53.37471925,-6.219507562,8220DB000664,"Donnycarney, Donnycarney Church"
17,665,53.37246632,-6.222126461,8220DB000665,"Donnycarney, Malahide Road Clontarf Golf Club"
18,666,53.37023312,-6.224263347999999,8220DB000666,"Clontarf, Mount Temple School"
19,667,53.36798165,-6.226986847,8220DB000667,"Marino, Malahide Road (Griffith Avenue)"
20,668,53.36457498,-6.229397317,8220DB000668,"Marino, East South B. Sub Station"
21,614,53.36369279,-6.233551068,8220DB000614,"Fairview, Pedestrian Footbridge"
