progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4843,53.45966357,-6.250397107,8240DB004843,Abbeyvale Brackenstown Road
2,4905,53.45996401,-6.245143835,8240DB004905,Swords Manor Brackenstown Road Swords
4,4906,53.46065355,-6.241305121,8240DB004906,Valley View Murrough Road Swords
5,4907,53.46253856,-6.2399168860000005,8240DB004907,The Gallops Murrough Road
6,4908,53.46394371,-6.239512334,8240DB004908,Lios Cian Murrough Road
7,4909,53.46571903,-6.239830477000001,8240DB004909,Ardcian Murrough Road
8,4921,53.46825439,-6.236833449,8240DB004921,Laurelton Estate Glen Ellan Road
9,4922,53.46940628,-6.230850684,8240DB004922,Applewood Glen Ellan Road Swords
10,4923,53.46869043,-6.228033507,8240DB004923,Jugback Lane Glen Ellan Road Swords
11,4924,53.46825585,-6.22056525,8240DB004924,"Swords, Glen Ellan Estate (Business Park)"
12,4958,53.46499706,-6.217207196,8240DB004958,"Swords, F.A.S"
13,3752,53.462413500000004,-6.218143822999999,8240DB003752,"Swords, Fingalians GAA Club"
14,3751,53.46089301,-6.21864426,8240DB003751,"Swords, Carnegie Court"
15,3689,53.45893595,-6.220006281,8240DB003689,"Swords, Fingal County Council"
16,3691,53.45597709,-6.221696165,8240DB003691,Dublin Road (Malahide Road)
17,3572,53.45434576,-6.224414576,8240DB003572,"Swords, Forest Road"
18,3701,53.4526169,-6.227227182999999,8240DB003701,"Swords, Ballintrane Wood"
19,3702,53.45197235,-6.232253063,8240DB003702,"Rathingle, River Valley Lawn"
20,3088,53.45272708,-6.237100369,8240DB003088,"Rathingle, River Valley Heights"
21,3704,53.4532573,-6.23953282,8240DB003704,"Rathingle, Cherry Garth Estate"
22,3705,53.45281307,-6.24415882,8240DB003705,"Rathingle, Rathingle Road (Brookdale Drive)"
23,733,53.44943329,-6.240473923,8240DB000733,"Rathingle, Rathingle Road"
24,6015,53.44833576,-6.2385770670000005,8240DB006015,"Rathingle, Cherry Avenue"
25,5029,53.44553624,-6.235245306,8240DB005029,"Rathingle, Boroimhe Estate"
26,5028,53.44464753,-6.231066825,8240DB005028,"Rathingle, Boroimhe Maples"
27,3696,53.44318191,-6.227996447000001,8240DB003696,Dublin Road (near junction Boroimhe)
28,3697,53.44062352,-6.227606167999999,8240DB003697,"Drinan, Equestrian Centre"
29,3698,53.43678309,-6.227434877,8240DB003698,"Drinan, Swords Monument Works"
30,3699,53.43509142,-6.227911679,8240DB003699,Stockhole Lane
32,3885,53.42596849,-6.229118852,8240DB003885,"Dublin Airport, The Radisson Hotel"
33,1631,53.42167999,-6.231463816000001,8240DB001631,"Dublin Airport, A.L.S.A.A. Sports Club"
34,1632,53.42050015,-6.23312273,8240DB001632,"Dublin Airport, Toberbunny Lodge"
35,5053,53.4191329,-6.235481417999999,8240DB005053,"Dublin Airport, Main Airport Runway"
36,1633,53.41778223,-6.237748995,8240DB001633,"Dublin Airport, Dardistown Cemetery"
37,1634,53.41689185,-6.238929229,8240DB001634,"Dublin Airport, Collinstown Business Park"
38,1635,53.41170491,-6.238872777,8240DB001635,"Dublin Airport, Sports Ground"
39,1636,53.40825271,-6.237601473,8240DB001636,"Santry, Swords Road #3"
40,1637,53.40403965,-6.240197136,8240DB001637,"Santry, Swords Road #2"
41,1638,53.40174938,-6.24214153,8240DB001638,"Santry, Morton Stadium"
42,1639,53.39650939,-6.245199655,8240DB001639,"Santry, Swords Road (Santry Avenue)"
43,1640,53.3923505,-6.24598725,8240DB001640,"Santry, Swords Road"
44,231,53.38924008,-6.245949764,8240DB000231,"Santry, Swords Road #1"
45,1641,53.38652728,-6.242392966000001,8220DB001641,"Whitehall, Swords Road"
46,1642,53.38400179,-6.243624504,8220DB001642,"Whitehall, Whitehall Church"
47,213,53.38153105,-6.244913767999999,8220DB000213,"Whitehall, Iveragh Road"
48,214,53.37940848,-6.246654552000001,8220DB000214,"Whitehall, Highfield Hospital"
49,4432,53.37720747,-6.248563719,8220DB004432,"Whitehall, Swords Road (Griffith Downs)"
50,119,53.37519048,-6.250765745,8220DB000119,"Drumcondra, Upper Drumcondra Road (Griffith Avenue)"
51,44,53.37301741,-6.252132303,8220DB000044,"Drumcondra (Dublin), Homefarm Road"
53,45,53.36999011,-6.254089717,8220DB000045,"Drumcondra, Upper Drumcondra Road"
54,46,53.36715074,-6.2553779689999995,8220DB000046,"Drumcondra (Dublin), Botanic Avenue"
55,47,53.36391612,-6.257298257,8220DB000047,"Drumcondra, Near Train Station"
56,48,53.36232903,-6.258790465,8220DB000048,"Summerhill (Dublin City), Lower Drumcondra Road"
57,49,53.36003184,-6.260897458,8220DB000049,"Ballybough, Lower Dorset Street"
58,51,53.35798985,-6.263249251,8220DB000051,Upper Dorset St (Temple Street)
59,52,53.35679465,-6.2644997479999995,8220DB000052,"Phibsborough, Upper Dorset St (St.Joseph's Parade)"
60,277,53.35082233,-6.26050632,8220DB000277,"Dublin, Citizens Information Service"
