progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,4962,53.35699393,-6.258437086,8220DB004962,Mountjoy Square Nth
2,4725,53.35211562,-6.2610545339999994,8220DB004725,"Dublin, Upper O'Connell Street"
3,6059,53.35020756,-6.260260969,8220DB006059,"Dublin, Millennium Spire"
4,334,53.34658116,-6.258125591000001,8220DB000334,"Dublin City South, D'Olier Street"
5,406,53.34261644,-6.256214637999999,8220DB000406,"Trinity College, Northern Ireland Tourist Board"
6,747,53.3399308,-6.255723519,8220DB000747,"Dublin City South, Archbishop Statue"
7,842,53.33725198,-6.256313389,8220DB000842,"Stephen's Green, Saint Stephen's Green"
8,845,53.33545345,-6.256251617999999,8220DB000845,"Dublin City South, Leeson Street"
9,846,53.33345373,-6.2541109079999995,8220DB000846,"Dublin City South, Lower Leeson Street"
10,847,53.33160145,-6.25221962,8220DB000847,"Dublin City South, Upper Leeson Street (Mespil Road)"
11,848,53.32972799,-6.248887998,8220DB000848,"Dublin City South, Sussex Road"
12,2795,53.32852998,-6.246264621,8220DB002795,"Dublin City South, Upper Leeson Street"
13,756,53.32639976,-6.242598747000001,8220DB000756,"Donnybrook, Bloomfield Avenue"
14,757,53.32408134,-6.23958651,8220DB000757,"Donnybrook, Morehampton Road"
15,758,53.32268694,-6.23767738,8220DB000758,"Donnybrook, Donnybrook Fire Station"
16,759,53.32034885,-6.233345517,8220DB000759,"Donnybrook, Old Wesley Rugby Football Club"
17,760,53.31833019,-6.230561956,8220DB000760,"Donnybrook, Church of the Sacred Heart"
18,761,53.316100399999996,-6.227487214,8220DB000761,"Donnybrook, R.T.E. Television Studios"
19,762,53.31451706,-6.2243709439999995,8220DB000762,RTE
20,763,53.31232014,-6.221100319,8220DB000763,"Donnybrook, Belfield Court"
21,2007,53.30887459,-6.21608121,8250DB002007,"Booterstown, Woodbine Road"
22,2008,53.305600399999996,-6.211115757000001,8250DB002008,"Booterstown, Stillorgan Road"
23,2009,53.30332206,-6.207834882,8250DB002009,Radisson Hotel Stillorgan Road
24,2010,53.29889724,-6.20467441,8250DB002010,"Mount Merrion, Stillorgan Road"
25,435,53.29598904,-6.203746226,8250DB000435,"Mount Merrion, Stillorgan Road (Mount Merrion Ave)"
26,7353,53.29349573,-6.201720633,8250DB007353,"Stillorgan, Priory Grove"
27,7584,53.29013296,-6.192726647000001,8250DB007584,"Stillorgan, Stillorgan Park"
28,3344,53.28989966,-6.186241352000001,8250DB003344,"Galloping Green, Coppinger Wood"
29,7421,53.28941319,-6.176151839,8250DB007421,"Galloping Green, Annaville Avenue"
30,7422,53.28752413,-6.170772479,8250DB007422,"Deansgrange, Monkstown Link Road"
31,6085,53.28640618,-6.165870518999999,8250DB006085,Link Road (Deansgrange Road)
32,2053,53.28484623,-6.160297856000001,8250DB002053,"Kill of The Grange, Abbey Park"
33,2054,53.28323854,-6.159212076,8250DB002054,"Kill of The Grange, Rory O'Connor Park"
34,2055,53.28145994,-6.158118729,8250DB002055,"Kill of The Grange, Abbey Road"
35,4565,53.281342200000005,-6.155154305,8250DB004565,"Kill of The Grange, Rosepark"
36,4566,53.28192408,-6.152099718,8250DB004566,"Kill of The Grange, Fire Station"
37,4567,53.28292892,-6.147346988,8250DB004567,"Kill of The Grange, Kill Avenue"
38,3238,53.28330973,-6.133727199,8250DB003238,"Glenageary, Holmstown Avenue"
39,3239,53.2843865,-6.133035331,8250DB003239,"Glenageary, Lower Glenageary Rd (Crosthwaite Park Sth)"
40,3240,53.28717187,-6.131248929,8250DB003240,Lower Glenageary Road (Corrig Road)
41,3048,53.28843609,-6.127038756,8250DB003048,"Glasthule, Outside Train Station"
42,3049,53.2874061,-6.124413884,8250DB003049,"Glasthule, Summerhill Road"
43,3050,53.28694902,-6.122213987,8250DB003050,"Glasthule, Glasthule Road"
44,3051,53.28612433,-6.117795401,8250DB003051,"Glasthule, Sandycove Tennis Club"
45,3052,53.28590772,-6.114895095,8250DB003052,"Glasthule, Sandycove Road"
46,3053,53.28558984,-6.111279331,8250DB003053,"Glasthule, Baywater Terrace"
47,3054,53.28410202,-6.107580336,8250DB003054,"Dalkey, Our Lady's Manor"
48,3055,53.28183489999999,-6.1068856479999996,8250DB003055,"Dalkey, Ulverton Road"
49,3056,53.28031008,-6.107088029,8250DB003056,"Dalkey, Church Road"
