progrnumber,actual_stop_id,stop_lat,stop_lon,stop_id,stop_name
1,300,53.34829749,-6.255637282,8220DB000300,"Dublin, Liberty Hall"
2,496,53.34953369,-6.252282157000001,8220DB000496,Bus??ras
4,497,53.35052608,-6.250694342999999,8220DB000497,Outside Connolly Station
5,515,53.35360828,-6.248194548,8220DB000515,"Connolly Station, Amiens Street"
6,516,53.35572883,-6.24570384,8220DB000516,"North Strand, Marino College of Further Education"
7,4384,53.35768013,-6.242709027,8220DB004384,"Ballybough, North Strand Road"
8,519,53.36033876,-6.239534529,8220DB000519,"North Strand, Annesley Bridge"
9,521,53.36163705,-6.237978461,8220DB000521,"Ballybough, Fairview Park"
10,522,53.36328895,-6.235415975,8220DB000522,"Fairview, Fairview Footbridge"
12,523,53.364268599999996,-6.231769161,8220DB000523,"Fairview, Marino College Fairview"
13,669,53.366317,-6.228678905,8220DB000669,"Marino, Malahide Road (Crescent Place)"
14,670,53.36895611,-6.2260296639999995,8220DB000670,"Marino, Malahide Road (Griffith Avenue)"
15,671,53.37071684,-6.224153052999999,8220DB000671,"Clontarf, Mount Temple School"
16,672,53.37346635,-6.221077821000001,8220DB000672,"Donnycarney, junction Donnycarney Road"
17,4382,53.37496447,-6.219677694,8220DB004382,"Donnycarney, Donnycarney Church"
18,1196,53.37804103,-6.214438722000001,8220DB001196,"Beaumont (Dublin City), Malahide Road (Killester Avenue)"
19,1197,53.37923228,-6.211758333,8220DB001197,"Beaumont (Dublin City), Malahide Road (Kilmore Road)"
20,1198,53.3825122,-6.2069155910000005,8220DB001198,"Artane, Artane Roundabout"
21,4782,53.38250977,-6.2025712,8220DB004782,"Artane, Gracefield Road"
22,1782,53.3823895,-6.198171651,8220DB001782,"Artane, Gracefield Road"
23,1783,53.38380322,-6.195962182000001,8220DB001783,"Artane, Saint Brendan's School"
24,1784,53.38462098,-6.192981013,8220DB001784,"Coolock, Gorsefield Court"
25,1785,53.38259606,-6.191623615,8220DB001785,"Harmonstown, McAuley Drive"
26,1786,53.38199414,-6.1922354020000006,8220DB001786,"Harmonstown, Ribh Road"
27,624,53.38018531,-6.189125238,8220DB000624,"Harmonstown, Harmonstown Road (Ribh Road)"
28,625,53.38178757,-6.186321297,8220DB000625,"Harmonstown, Lein Park"
29,626,53.38449452,-6.184056419,8220DB000626,"Harmonstown, Edenmore Green"
30,627,53.38540702,-6.182003032999999,8220DB000627,"Edenmore, Edenmore Grove"
31,628,53.38695500000001,-6.183906578999999,8220DB000628,"Edenmore, Edenmore Grove"
32,629,53.38652797,-6.185969425,8220DB000629,"Edenmore, Edenmore Park"
33,630,53.387243999999995,-6.189321752000001,8220DB000630,"Edenmore, Springdale Road"
34,4466,53.38841945,-6.189783047000001,8220DB004466,"Edenmore, Glenwood Road"
35,633,53.38964434,-6.18935518,8220DB000633,"Edenmore, Tonlegee Drive"
36,634,53.3902752,-6.184141109,8220DB000634,"Edenmore, Tonlegee Avenue"
37,1005,53.39095141,-6.181917082999999,8220DB001005,"Edenmore, Tonlegee Road"
38,1788,53.39161405,-6.178806434,8220DB001788,"Edenmore, Millbrook Road (Tonlegee Road)"
39,1789,53.39426246,-6.178603119,8220DB001789,"Edenmore, Millbrook Road"
